cik,company_name,filing_date,is_basic_earnings_per_share_unit,is_basic_earnings_per_share_value,is_cost_of_revenue_unit,is_cost_of_revenue_value,is_gross_profit_unit,is_gross_profit_value,is_operating_expenses_unit,is_operating_expenses_value,is_revenues_unit,is_revenues_value,ci_comprehensive_income_loss_unit,ci_comprehensive_income_loss_value,ci_comprehensive_income_loss_attributable_to_parent_unit,ci_comprehensive_income_loss_attributable_to_parent_value,ci_other_comprehensive_income_loss_unit,ci_other_comprehensive_income_loss_value,cfs_exchange_gains_losses_unit,cfs_exchange_gains_losses_value,cfs_net_cash_flow_unit,cfs_net_cash_flow_value,cfs_net_cash_flow_from_financing_activities_unit,cfs_net_cash_flow_from_financing_activities_value,bs_assets_unit,bs_assets_value,bs_current_assets_unit,bs_current_assets_value,bs_liabilities_and_equity_unit,bs_liabilities_and_equity_value,bs_fixed_assets_unit,bs_fixed_assets_value,bs_equity_attributable_to_noncontrolling_interest_unit,bs_equity_attributable_to_noncontrolling_interest_value,bs_noncurrent_assets_unit,bs_noncurrent_assets_value,bs_liabilities_unit,bs_liabilities_value,bs_other_than_fixed_noncurrent_assets_unit,bs_other_than_fixed_noncurrent_assets_value,bs_equity_attributable_to_parent_unit,bs_equity_attributable_to_parent_value,bs_noncurrent_liabilities_unit,bs_noncurrent_liabilities_value,bs_current_liabilities_unit,bs_current_liabilities_value,bs_equity_unit,bs_equity_value,cfs_net_cash_flow_from_op_and_inv
1484778,ThredUp Inc.,2023-08-08,USD / shares,-0.18,USD,26926000.0,USD,55732000.0,USD,74444000.0,USD,82658000.0,USD,-18693000.0,USD,-18693000.0,USD,-18693000.0,USD,864000.0,USD,335000.0,USD,-557000.0,USD,276331000.0,USD,109311000.0,USD,276331000.0,USD,93786000.0,USD,0.0,USD,167020000.0,USD,155733000.0,USD,73234000.0,USD,120598000.0,USD,74484000.0,USD,81249000.0,USD,120598000.0,892000.0
1123494,HARVARD BIOSCIENCE INC,2023-08-08,USD / shares,-0.02,USD,12086000.0,USD,16673000.0,USD,15877000.0,USD,28759000.0,USD,-379000.0,USD,-379000.0,USD,601000.0,,,USD,552000.0,USD,-2375000.0,USD,142899000.0,USD,52617000.0,USD,142899000.0,USD,3491000.0,USD,0.0,USD,90282000.0,USD,67511000.0,USD,86791000.0,USD,75388000.0,USD,44569000.0,USD,22942000.0,USD,75388000.0,2927000.0
1801661,Skillz Inc.,2023-08-08,USD / shares,-1.05,USD,3650000.0,USD,36516000.0,USD,72149000.0,USD,40166000.0,USD,-21593000.0,USD,-21593000.0,USD,-21593000.0,,,USD,-90294000.0,USD,-135933000.0,USD,447389000.0,USD,367794000.0,USD,447389000.0,,,USD,0.0,USD,79595000.0,USD,199918000.0,USD,79595000.0,USD,247471000.0,USD,135598000.0,USD,64320000.0,USD,247471000.0,45639000.0
1024795,"HELIOS TECHNOLOGIES, INC.",2023-08-08,USD / shares,0.51,USD,151800000.0,USD,75800000.0,USD,46300000.0,USD,227600000.0,USD,19900000.0,USD,19900000.0,USD,19900000.0,USD,0.0,USD,1200000.0,USD,16300000.0,USD,1610700000.0,USD,413000000.0,USD,1610700000.0,,,USD,0.0,USD,1197700000.0,USD,763200000.0,,,USD,847500000.0,USD,617200000.0,USD,146000000.0,USD,847500000.0,-15100000.0
1748824,BrightSphere Investment Group Inc.,2023-08-08,USD / shares,0.27,,87502000.0,,,USD,75900000.0,USD,96300000.0,USD,12900000.0,USD,12800000.0,USD,1400000.0,USD,0.0,USD,-13800000.0,USD,-48000000.0,USD,558300000.0,USD,558300000.0,USD,558300000.0,,,,,USD,0.0,USD,552300000.0,,,,,USD,0.0,USD,552300000.0,,,34200000.0
1543916,"ForgeRock, Inc.",2023-08-08,USD / shares,-0.32,USD,13121000.0,USD,45163000.0,USD,75241000.0,USD,58284000.0,USD,-28695000.0,USD,-28695000.0,USD,-28695000.0,USD,-491000.0,USD,145102000.0,USD,1052000.0,USD,458720000.0,USD,421146000.0,USD,458720000.0,USD,2720000.0,USD,0.0,USD,37574000.0,USD,169806000.0,USD,34854000.0,USD,288914000.0,USD,53254000.0,USD,116552000.0,USD,288914000.0,144050000.0
1437578,BRIGHT HORIZONS FAMILY SOLUTIONS INC.,2023-08-08,USD / shares,0.36,USD,466653000.0,USD,136563000.0,USD,91031000.0,USD,603216000.0,USD,35355000.0,USD,35355000.0,USD,35355000.0,USD,-216000.0,USD,16505000.0,USD,-45509000.0,USD,3823365000.0,USD,336111000.0,USD,3823365000.0,USD,580888000.0,USD,0.0,USD,3487254000.0,USD,2673597000.0,USD,2906366000.0,USD,1149768000.0,USD,1915668000.0,USD,757929000.0,USD,1149768000.0,62014000.0
933972,374Water Inc.,2023-08-08,,,USD,45257.0,USD,4606.0,USD,1773703.0,USD,49863.0,USD,-1645634.0,USD,-1645634.0,USD,4943.0,,,USD,1698563.0,USD,7147681.0,USD,19498608.0,USD,18336862.0,USD,19498608.0,USD,139965.0,USD,0.0,USD,1161746.0,USD,517290.0,USD,1161746.0,USD,18981318.0,USD,0.0,USD,517290.0,USD,18981318.0,-5449118.0
1822523,"AFC Gamma, Inc.",2023-08-08,USD / shares,0.59,,87502000.0,,,USD,4939712.0,USD,16099413.0,USD,12135333.0,USD,12135333.0,USD,12135333.0,,,USD,1473658.0,USD,-11706471.0,USD,453986611.0,USD,453986611.0,USD,453986611.0,,,USD,0.0,USD,0.0,USD,113668374.0,,,USD,340318237.0,USD,0.0,USD,113668374.0,USD,340318237.0,13180129.0
750004,"Light & Wonder, Inc.",2023-08-08,USD / shares,-0.01,,87502000.0,,,USD,618000000.0,USD,731000000.0,USD,52000000.0,USD,46000000.0,USD,47000000.0,USD,1000000.0,USD,-66000000.0,USD,-40000000.0,USD,5962000000.0,USD,1735000000.0,USD,5962000000.0,USD,214000000.0,USD,182000000.0,USD,4227000000.0,USD,4732000000.0,USD,4013000000.0,USD,1048000000.0,USD,4155000000.0,USD,577000000.0,USD,1230000000.0,-26000000.0
1077183,NEOGENOMICS INC,2023-08-08,,,USD,87026000.0,USD,59891000.0,USD,89785000.0,USD,146917000.0,USD,-24069000.0,USD,-24069000.0,USD,-24069000.0,,,USD,13465000.0,USD,64000.0,USD,1695108000.0,USD,584720000.0,USD,1695108000.0,USD,100110000.0,USD,0.0,USD,1110388000.0,USD,738916000.0,USD,1110388000.0,USD,956192000.0,USD,644068000.0,USD,94848000.0,USD,956192000.0,13401000.0
1439095,MRC GLOBAL INC.,2023-08-08,USD / shares,0.21,USD,696000000.0,USD,175000000.0,USD,130000000.0,USD,871000000.0,USD,25000000.0,USD,25000000.0,USD,1000000.0,,,USD,-8000000.0,USD,-25000000.0,USD,2000000000.0,USD,1263000000.0,USD,2000000000.0,USD,78000000.0,USD,0.0,USD,737000000.0,USD,1565000000.0,USD,659000000.0,USD,435000000.0,USD,980000000.0,USD,585000000.0,USD,435000000.0,17000000.0
1109242,HANMI FINANCIAL CORP,2023-08-08,USD / shares,0.68,,87502000.0,,,USD,61616000.0,USD,90770000.0,USD,15040000.0,USD,15040000.0,USD,-5580000.0,,,USD,-41294000.0,USD,-119424000.0,USD,7344924000.0,USD,7344924000.0,USD,7344924000.0,USD,22849000.0,USD,0.0,USD,0.0,USD,6676364000.0,USD,-22849000.0,USD,668560000.0,USD,0.0,USD,6676364000.0,USD,668560000.0,78130000.0
1699136,"Cactus, Inc.",2023-08-08,,,,87502000.0,,,USD,257297000.0,USD,305819000.0,USD,32014000.0,USD,24418000.0,USD,-445000.0,USD,-725000.0,USD,-11512000.0,USD,-112476000.0,USD,1476397000.0,USD,499069000.0,USD,1476397000.0,,,USD,191968000.0,USD,977328000.0,USD,523623000.0,,,USD,760806000.0,USD,342892000.0,USD,180731000.0,USD,952774000.0,100964000.0
1528287,NeuroPace Inc,2023-08-08,USD / shares,-0.36,USD,4538000.0,USD,11972000.0,USD,19826000.0,USD,16510000.0,USD,-9124000.0,USD,-9124000.0,USD,-9124000.0,,,USD,1135000.0,USD,195000.0,USD,102232000.0,USD,86511000.0,USD,102232000.0,USD,976000.0,USD,0.0,USD,15721000.0,USD,81006000.0,USD,14745000.0,USD,21226000.0,USD,69498000.0,USD,11508000.0,USD,21226000.0,940000.0
1371489,Information Services Group Inc.,2023-08-08,USD / shares,0.05,USD,45847000.0,USD,28762000.0,USD,23899000.0,USD,74609000.0,USD,2166000.0,USD,2166000.0,USD,2166000.0,,,USD,-3995000.0,USD,-6348000.0,USD,238730000.0,USD,112913000.0,USD,238730000.0,,,USD,0.0,USD,125817000.0,USD,135269000.0,,,USD,103461000.0,USD,95738000.0,USD,39531000.0,USD,103461000.0,2353000.0
1723648,"LiveVox Holdings, Inc.",2023-08-08,USD / shares,-0.05,USD,11140000.0,USD,24235000.0,USD,27545000.0,USD,35375000.0,USD,-4090000.0,USD,-4090000.0,USD,-4090000.0,USD,134000.0,USD,-1595000.0,USD,-1426000.0,USD,167785000.0,USD,91135000.0,USD,167785000.0,,,USD,0.0,USD,76650000.0,USD,77617000.0,,,USD,90168000.0,USD,56965000.0,USD,20652000.0,USD,90168000.0,-169000.0
1689375,"Entrada Therapeutics, Inc.",2023-08-08,USD / shares,-0.78,,87502000.0,,,USD,34469000.0,USD,18170000.0,USD,-26291000.0,USD,-26291000.0,USD,-26291000.0,,,USD,-147905000.0,USD,443000.0,USD,493983000.0,USD,390195000.0,USD,493983000.0,USD,11018000.0,USD,0.0,USD,103788000.0,USD,287075000.0,USD,92770000.0,USD,206908000.0,USD,161135000.0,USD,125940000.0,USD,206908000.0,-148348000.0
1333493,"eHealth, Inc.",2023-08-08,USD / shares,-1.18,,87502000.0,,,USD,92920000.0,USD,66768000.0,USD,-23742000.0,USD,-23742000.0,USD,-23742000.0,USD,-235000.0,USD,-27448000.0,USD,-1248000.0,USD,1053435000.0,USD,390227000.0,USD,1053435000.0,USD,5034000.0,USD,0.0,USD,663208000.0,USD,172531000.0,USD,658174000.0,USD,600909000.0,USD,127786000.0,USD,44745000.0,USD,600909000.0,-26200000.0
1830033,"PureCycle Technologies, Inc.",2023-08-08,USD / shares,-0.35,,87502000.0,,,USD,27801000.0,USD,-2449000.0,USD,-56576000.0,USD,-56576000.0,USD,-56576000.0,,,USD,-47547000.0,USD,55729000.0,USD,893012000.0,USD,75850000.0,USD,893012000.0,USD,628818000.0,USD,0.0,USD,817162000.0,USD,458792000.0,USD,188344000.0,USD,434220000.0,USD,404436000.0,USD,54356000.0,USD,434220000.0,-103276000.0
715787,INTERFACE INC,2023-08-08,USD / shares,0.27,USD,217796000.0,USD,111786000.0,USD,82878000.0,USD,329582000.0,USD,16658000.0,USD,16658000.0,USD,16658000.0,USD,376000.0,USD,-8338000.0,USD,-28028000.0,USD,1219954000.0,USD,581498000.0,USD,1219954000.0,,,USD,0.0,USD,638456000.0,USD,835046000.0,,,USD,384908000.0,USD,640729000.0,USD,194317000.0,USD,384908000.0,19690000.0
1527541,"Wheeler Real Estate Investment Trust, Inc.",2023-08-08,USD / shares,-0.64,,87502000.0,,,USD,18461000.0,USD,24840000.0,USD,-1294000.0,USD,-1294000.0,USD,0.0,,,USD,-976000.0,USD,-2915000.0,USD,673362000.0,USD,673362000.0,USD,673362000.0,,,USD,66201000.0,USD,0.0,USD,525882000.0,,,USD,-26587000.0,USD,0.0,USD,525882000.0,USD,39614000.0,1939000.0
1857853,"Traeger, Inc.",2023-08-08,USD / shares,-0.25,USD,108181000.0,USD,63331000.0,USD,90939000.0,USD,171512000.0,USD,-32900000.0,USD,-32900000.0,USD,-32900000.0,,,USD,-13236000.0,USD,-55810000.0,USD,869645000.0,USD,225431000.0,USD,869645000.0,USD,52274000.0,USD,0.0,USD,644214000.0,USD,542120000.0,USD,591940000.0,USD,327525000.0,USD,414851000.0,USD,127269000.0,USD,327525000.0,42574000.0
827187,Sleep Number Corp,2023-08-08,USD / shares,0.03,USD,194544000.0,USD,264245000.0,USD,253019000.0,USD,458789000.0,USD,754000.0,USD,754000.0,USD,0.0,,,USD,339000.0,USD,14978000.0,USD,965155000.0,USD,208517000.0,USD,965155000.0,USD,191067000.0,USD,0.0,USD,756638000.0,USD,1384296000.0,USD,565571000.0,USD,-419141000.0,USD,462534000.0,USD,921762000.0,USD,-419141000.0,-14639000.0
58492,LEGGETT & PLATT INC,2023-08-08,USD / shares,0.4,USD,1000100000.0,USD,221100000.0,USD,125400000.0,USD,1221200000.0,USD,57500000.0,USD,57500000.0,USD,3300000.0,USD,-7200000.0,USD,-72100000.0,USD,-149300000.0,USD,5144300000.0,USD,1905800000.0,USD,5144300000.0,USD,789200000.0,USD,600000.0,USD,3238500000.0,USD,3475700000.0,USD,2449300000.0,USD,1668000000.0,USD,2520100000.0,USD,955600000.0,USD,1668600000.0,77200000.0
1434316,FATE THERAPEUTICS INC,2023-08-08,USD / shares,-0.54,,87502000.0,,,USD,63498000.0,USD,933000.0,USD,-52696000.0,USD,-52696000.0,USD,-52696000.0,,,USD,4732000.0,USD,58000.0,USD,584757000.0,USD,392182000.0,USD,584757000.0,USD,106331000.0,USD,0.0,USD,192575000.0,USD,147002000.0,USD,86244000.0,USD,437755000.0,USD,102312000.0,USD,44690000.0,USD,437755000.0,4674000.0
752642,"UMH PROPERTIES, INC.",2023-08-08,USD / shares,-0.07,,87502000.0,,,USD,46371000.0,USD,55290000.0,USD,-403000.0,USD,-403000.0,USD,0.0,,,USD,6127000.0,USD,20266000.0,USD,1393869000.0,USD,1393869000.0,USD,1393869000.0,,,USD,2156000.0,USD,0.0,USD,756002000.0,,,USD,635711000.0,USD,0.0,USD,756002000.0,USD,637867000.0,-14139000.0
1716583,Hyzon Motors Inc.,2023-08-08,USD / shares,-0.25,,87502000.0,,,USD,64105000.0,USD,0.0,USD,-61877000.0,USD,-61899000.0,USD,-1622000.0,USD,831000.0,USD,38938000.0,USD,-148000.0,USD,285049000.0,USD,226239000.0,USD,285049000.0,USD,21893000.0,USD,-706000.0,USD,58810000.0,USD,68350000.0,USD,36917000.0,USD,217405000.0,USD,27884000.0,USD,40466000.0,USD,216699000.0,39086000.0
1806952,"Lyell Immunopharma, Inc.",2023-08-08,USD / shares,-0.26,,87502000.0,,,USD,65932000.0,USD,27000.0,USD,-62390000.0,USD,-62390000.0,USD,1500000.0,,,USD,114947000.0,USD,1196000.0,USD,835354000.0,USD,606410000.0,USD,835354000.0,USD,113677000.0,USD,0.0,USD,228944000.0,USD,98499000.0,USD,115267000.0,USD,736855000.0,USD,64109000.0,USD,34390000.0,USD,736855000.0,113751000.0
1775625,"SmileDirectClub, Inc.",2023-08-08,USD / shares,-0.13,USD,28884000.0,USD,72914000.0,USD,117914000.0,USD,101798000.0,USD,-54071000.0,USD,-17864000.0,USD,-275000.0,,,,-36747.5,,-657000.0,USD,498712000.0,USD,212493000.0,USD,498712000.0,,,USD,-576636000.0,USD,286219000.0,USD,988823000.0,,,USD,86525000.0,USD,877096000.0,USD,111727000.0,USD,-490111000.0,411707.0
1046311,CHOICE HOTELS INTERNATIONAL INC /DE,2023-08-08,USD / shares,1.66,,87502000.0,,,USD,303031000.0,USD,427420000.0,USD,85005000.0,USD,85005000.0,USD,85005000.0,USD,37000.0,USD,4488000.0,USD,-79568000.0,USD,2150323000.0,USD,348134000.0,USD,2150323000.0,USD,449313000.0,USD,0.0,USD,1802189000.0,USD,2095632000.0,USD,1352876000.0,USD,54691000.0,USD,1688946000.0,USD,406686000.0,USD,54691000.0,84056000.0
1645070,Sterling Check Corp.,2023-08-08,USD / shares,0.0,,87502000.0,,,USD,181553000.0,USD,190384000.0,USD,6029000.0,USD,6029000.0,USD,6029000.0,USD,-140000.0,USD,-2147000.0,USD,-18980000.0,USD,1400603000.0,USD,240154000.0,USD,1400603000.0,USD,7354000.0,USD,0.0,USD,1160449000.0,USD,669716000.0,USD,1153095000.0,USD,730887000.0,USD,536537000.0,USD,133179000.0,USD,730887000.0,16833000.0
1000694,NOVAVAX INC,2023-08-08,USD / shares,0.65,USD,55777000.0,USD,368649000.0,USD,313192000.0,USD,424426000.0,USD,52997000.0,USD,52997000.0,USD,52997000.0,USD,-620000.0,USD,-119002000.0,USD,61335000.0,USD,1685048000.0,USD,1127554000.0,USD,1685048000.0,USD,299955000.0,USD,0.0,USD,557494000.0,USD,2439567000.0,USD,257539000.0,USD,-754519000.0,USD,843312000.0,USD,1596255000.0,USD,-754519000.0,-180337000.0
34067,DMC Global Inc.,2023-08-08,USD / shares,0.7,USD,126774000.0,USD,61890000.0,USD,34893000.0,USD,188664000.0,USD,17972000.0,USD,14149000.0,USD,446000.0,USD,171000.0,USD,-923000.0,USD,-7263000.0,USD,910347000.0,USD,340696000.0,USD,910347000.0,USD,128627000.0,USD,0.0,USD,569651000.0,USD,324519000.0,USD,441024000.0,USD,398306000.0,USD,169383000.0,USD,155136000.0,USD,398306000.0,6340000.0
1070985,"CoreCivic, Inc.",2023-08-08,USD / shares,0.13,,87502000.0,,,USD,426235000.0,USD,463682000.0,USD,14830000.0,USD,14830000.0,USD,0.0,,,USD,-10080000.0,USD,-35002000.0,USD,3027781000.0,USD,353722000.0,USD,3027781000.0,USD,2141714000.0,USD,0.0,USD,2674059000.0,USD,1588645000.0,USD,532345000.0,USD,1439136000.0,USD,1315007000.0,USD,273638000.0,USD,1439136000.0,24922000.0
1326110,"ImmunityBio, Inc.",2023-08-08,USD / shares,-0.32,,87502000.0,,,USD,85186000.0,USD,41000.0,USD,-138220000.0,USD,-137886000.0,USD,-7000.0,,,USD,-44965000.0,USD,43412000.0,USD,291227000.0,USD,66825000.0,USD,291227000.0,USD,151487000.0,USD,-3067000.0,USD,224402000.0,USD,936410000.0,USD,72915000.0,USD,-642116000.0,USD,322932000.0,USD,613478000.0,USD,-645183000.0,-88377000.0
1285550,"ClearPoint Neuro, Inc.",2023-08-08,USD / shares,-0.29,USD,2824000.0,USD,3126000.0,USD,10257000.0,USD,5950000.0,USD,-7052000.0,USD,-7052000.0,USD,0.0,,,USD,4672000.0,USD,237000.0,USD,47641000.0,USD,40711000.0,USD,47641000.0,USD,1360000.0,USD,0.0,USD,6930000.0,USD,20231000.0,USD,5570000.0,USD,27410000.0,USD,14029000.0,USD,6202000.0,USD,27410000.0,4435000.0
1185348,PRA GROUP INC,2023-08-08,USD / shares,-0.1,,87502000.0,,,USD,163675000.0,USD,209236000.0,USD,13882000.0,USD,4926000.0,USD,12722000.0,USD,2560000.0,USD,-351014000.0,USD,-217310000.0,USD,4320859000.0,USD,4320859000.0,USD,4320859000.0,USD,45874000.0,USD,74149000.0,USD,0.0,USD,3081185000.0,USD,-45874000.0,USD,1165525000.0,USD,0.0,USD,3081185000.0,USD,1239674000.0,-133704000.0
1294133,Inogen Inc,2023-08-08,USD / shares,-0.42,USD,49591000.0,USD,34044000.0,USD,45812000.0,USD,83635000.0,USD,-9748000.0,USD,-9748000.0,USD,-9748000.0,,,USD,3457000.0,USD,-33000.0,USD,374351000.0,USD,269223000.0,USD,374351000.0,USD,49195000.0,USD,0.0,USD,105128000.0,USD,99572000.0,USD,55933000.0,USD,274779000.0,USD,40205000.0,USD,59367000.0,USD,274779000.0,3490000.0
1277902,MVB FINANCIAL CORP,2023-08-08,USD / shares,0.64,,87502000.0,,,USD,37077000.0,USD,47031000.0,USD,4472000.0,USD,4586000.0,USD,-3526000.0,,,USD,-119430000.0,USD,-195979000.0,USD,3351847000.0,USD,3351847000.0,USD,3351847000.0,,,USD,-52000.0,USD,0.0,USD,3077550000.0,,,USD,274349000.0,USD,0.0,USD,3077550000.0,USD,274297000.0,76549000.0
1823652,"Eve Holding, Inc.",2023-08-08,USD / shares,-0.11,,87502000.0,,,,61616000.0,,116920000.0,USD,-31410026.0,USD,-31410026.0,USD,-31410026.0,,,USD,-16056370.0,USD,-37721976.0,USD,271855602.0,USD,270791640.0,USD,271855602.0,USD,513833.0,USD,0.0,USD,1063962.0,USD,40117299.0,USD,550129.0,USD,231738303.0,USD,1530522.0,USD,38586777.0,USD,231738303.0,21665606.0
1819989,Cipher Mining Inc.,2023-08-08,USD / shares,-0.05,USD,15868000.0,USD,15356000.0,USD,26948000.0,USD,31224000.0,USD,-12701000.0,USD,-12701000.0,USD,0.0,,,USD,-2181000.0,USD,53000.0,USD,416723000.0,USD,42317000.0,USD,416723000.0,USD,267790000.0,USD,0.0,USD,374406000.0,USD,73513000.0,USD,106616000.0,USD,343210000.0,USD,34818000.0,USD,38695000.0,USD,343210000.0,-2234000.0
846913,"FUEL TECH, INC.",2023-08-08,USD / shares,-0.03,USD,3465000.0,USD,1996000.0,USD,3328000.0,USD,5461000.0,USD,-1092000.0,USD,-1092000.0,USD,-1092000.0,USD,-40000.0,USD,-8119000.0,USD,-7588000.0,USD,49609000.0,USD,36585000.0,USD,49609000.0,USD,4368000.0,USD,0.0,USD,13024000.0,USD,5959000.0,USD,8656000.0,USD,43650000.0,USD,833000.0,USD,5126000.0,USD,43650000.0,-531000.0
1609809,"Seres Therapeutics, Inc.",2023-08-08,USD / shares,0.36,,87502000.0,,,USD,76949000.0,USD,126473000.0,USD,46549000.0,USD,46549000.0,USD,46549000.0,,,USD,134678000.0,USD,58177000.0,USD,406387000.0,USD,251238000.0,USD,406387000.0,USD,24026000.0,USD,0.0,USD,155149000.0,USD,383773000.0,USD,131123000.0,USD,22614000.0,USD,305875000.0,USD,77898000.0,USD,22614000.0,76501000.0
896264,USANA HEALTH SCIENCES INC,2023-08-08,USD / shares,0.89,USD,43326000.0,USD,194876000.0,USD,170476000.0,USD,238202000.0,USD,9851000.0,USD,9851000.0,USD,9851000.0,,,USD,9675000.0,USD,-55000.0,USD,602680000.0,USD,387646000.0,USD,602680000.0,USD,95736000.0,USD,0.0,USD,215034000.0,USD,133856000.0,USD,119298000.0,USD,468824000.0,USD,20017000.0,USD,113839000.0,USD,468824000.0,9730000.0
1474735,GENERAC HOLDINGS INC.,2023-08-08,USD / shares,0.7,USD,671999000.0,USD,328421000.0,USD,242449000.0,USD,1000420000.0,USD,69060000.0,USD,69060000.0,USD,23545000.0,,,USD,54814000.0,USD,5823000.0,USD,5321971000.0,USD,2273053000.0,USD,5321971000.0,USD,505026000.0,USD,2474000.0,USD,3048918000.0,USD,2894527000.0,USD,2543892000.0,USD,2419282000.0,USD,1957700000.0,USD,936827000.0,USD,2421756000.0,48991000.0
1872789,Embecta Corp.,2023-08-08,USD / shares,0.27,USD,96600000.0,USD,189500000.0,USD,138200000.0,USD,286100000.0,USD,16700000.0,USD,16700000.0,USD,16700000.0,,,USD,-28300000.0,USD,-12200000.0,USD,1252100000.0,USD,787500000.0,USD,1252100000.0,,,USD,0.0,USD,464600000.0,USD,2061500000.0,,,USD,-809400000.0,USD,1675700000.0,USD,385800000.0,USD,-809400000.0,-16100000.0
1412100,"Maiden Holdings, Ltd.",2023-08-08,USD / shares,-0.03,,87502000.0,,,USD,3902000.0,USD,22780000.0,USD,-1309000.0,USD,-1309000.0,USD,-1309000.0,USD,128000.0,USD,-13899000.0,USD,-628000.0,USD,1664913000.0,USD,1664913000.0,USD,1664913000.0,,,USD,0.0,USD,0.0,USD,1395623000.0,,,USD,269290000.0,USD,0.0,USD,1395623000.0,USD,269290000.0,-13271000.0
1529628,"Smart Sand, Inc.",2023-08-08,USD / shares,0.17,USD,62087000.0,USD,12689000.0,USD,9606000.0,USD,74776000.0,USD,6266000.0,USD,6266000.0,USD,6266000.0,,,USD,-2112000.0,USD,-13025000.0,USD,348635000.0,USD,60304000.0,USD,348635000.0,USD,256790000.0,USD,0.0,USD,288331000.0,USD,109833000.0,USD,31541000.0,USD,238802000.0,USD,59061000.0,USD,50772000.0,USD,238802000.0,10913000.0
1622229,"Cogent Biosciences, Inc.",2023-08-08,USD / shares,-0.59,,87502000.0,,,,61616000.0,USD,0.0,USD,-44189000.0,USD,-44189000.0,USD,-113000.0,,,USD,52364000.0,USD,162091000.0,USD,392369000.0,USD,334519000.0,USD,392369000.0,USD,9095000.0,USD,0.0,USD,57850000.0,USD,43941000.0,USD,48755000.0,USD,348428000.0,USD,18184000.0,USD,25757000.0,USD,348428000.0,-109727000.0
1728117,"Gossamer Bio, Inc.",2023-08-08,USD / shares,-0.45,,87502000.0,,,USD,46300000.0,USD,0.0,USD,-42541000.0,USD,-42541000.0,USD,-42541000.0,,,USD,-28219000.0,USD,-2904000.0,USD,181746000.0,USD,173376000.0,USD,181746000.0,USD,3054000.0,USD,0.0,USD,8370000.0,USD,244546000.0,USD,5316000.0,USD,-62800000.0,USD,204406000.0,USD,40140000.0,USD,-62800000.0,-25315000.0
2098,ACME UNITED CORP,2023-08-08,USD / shares,0.97,USD,33314000.0,USD,20022000.0,USD,14772000.0,USD,53336000.0,USD,3557000.0,USD,3557000.0,USD,3557000.0,,,USD,-148000.0,USD,-695000.0,USD,161826000.0,USD,103470000.0,USD,161826000.0,USD,27263000.0,USD,0.0,USD,58356000.0,USD,78175000.0,USD,31093000.0,USD,83651000.0,USD,52905000.0,USD,25270000.0,USD,83651000.0,547000.0
1086600,ALLIANCE RESOURCE PARTNERS LP,2023-08-08,,,,87502000.0,,,USD,457907000.0,USD,641836000.0,USD,171868000.0,USD,170353000.0,USD,563000.0,,,USD,13649000.0,USD,-138220000.0,USD,2787943000.0,USD,663931000.0,USD,2787943000.0,,,USD,25001000.0,USD,2124012000.0,USD,1001186000.0,,,USD,1761756000.0,USD,753426000.0,USD,247760000.0,USD,1786757000.0,151869000.0
1316517,"Kandi Technologies Group, Inc.",2023-08-08,USD / shares,0.06,USD,22218767.0,USD,13734572.0,USD,13963736.0,USD,35953339.0,USD,-14891859.0,USD,-14891859.0,USD,-19279059.0,USD,-6209843.0,USD,-14438574.0,USD,2888212.0,USD,469506635.0,USD,328094962.0,USD,469506635.0,USD,89909721.0,USD,2006136.0,USD,141411673.0,USD,79835693.0,USD,141411673.0,USD,387664806.0,USD,1638604.0,USD,78197089.0,USD,389670942.0,-17326786.0
1709682,"Custom Truck One Source, Inc.",2023-08-08,USD / shares,0.05,USD,346211000.0,USD,110619000.0,USD,71044000.0,USD,456830000.0,USD,13832000.0,USD,13832000.0,USD,13832000.0,USD,198000.0,USD,10011000.0,USD,77773000.0,USD,3138644000.0,USD,1029150000.0,USD,3138644000.0,,,USD,0.0,USD,2109494000.0,USD,2219172000.0,,,USD,919472000.0,USD,1489883000.0,USD,729289000.0,USD,919472000.0,-67762000.0
1290900,"Commercial Vehicle Group, Inc.",2023-08-08,USD / shares,0.31,USD,223793000.0,USD,38401000.0,USD,22457000.0,USD,262194000.0,USD,10240000.0,USD,10240000.0,USD,10240000.0,USD,-165000.0,USD,957000.0,USD,-4484000.0,USD,500490000.0,USD,369777000.0,USD,500490000.0,USD,70371000.0,USD,0.0,USD,130713000.0,USD,356730000.0,USD,60342000.0,USD,143760000.0,USD,178480000.0,USD,178250000.0,USD,143760000.0,5441000.0
1269026,"Sintx Technologies, Inc.",2023-08-08,USD / shares,-0.61,USD,104000.0,USD,404000.0,USD,3868000.0,USD,508000.0,USD,-2455000.0,USD,-2455000.0,USD,0.0,,,USD,3083000.0,USD,6381000.0,USD,19098000.0,USD,11100000.0,USD,19098000.0,USD,5651000.0,USD,0.0,USD,7998000.0,USD,5286000.0,USD,2347000.0,USD,13812000.0,USD,1360000.0,USD,3926000.0,USD,13812000.0,-3298000.0
59478,ELI LILLY & Co,2023-08-08,USD / shares,1.96,USD,1807400000.0,USD,6504700000.0,USD,4415800000.0,USD,8312100000.0,USD,1751800000.0,USD,1751800000.0,USD,-11400000.0,USD,9200000.0,USD,-851400000.0,USD,-1033400000.0,USD,54814000000.0,USD,21331600000.0,USD,54814000000.0,USD,11277400000.0,USD,85500000.0,USD,33482400000.0,USD,43664700000.0,USD,22205000000.0,USD,11063800000.0,USD,24749700000.0,USD,18915000000.0,USD,11149300000.0,182000000.0
